customer_id,customer_name,country,loyalty_program
28633490,Danny Rios,France,Basic
314330168,Anthony Morgan,Spain,Bronze
125026766,Martin Trujillo,UK,Gold
506672755,Jermaine Williams,Brazil,Gold
285546308,Stephen Hubbard,Spain,Silver
417104074,Donald Case,Germany,Bronze
410573649,Katherine Goodwin,Italy,Basic
48907058,William Glass,UK,Bronze
283824466,Kathleen Lynch,France,Gold
606855162,Albert Smith,USA,Basic
748829989,Anthony Leach,Spain,Basic
370143184,Audrey Brandt,Mexico,Platinum
634213949,Sherry Miller,France,Silver
903799086,Elizabeth Meyer,Mexico,Gold
450502766,Daniel Ellison,Brazil,Silver
254018691,Billy Reyes,Brazil,Basic
424917958,John King,USA,Bronze
967856259,Dustin Lowe,Germany,Basic
814025234,Roy Smith,Brazil,Basic
180491823,Sandra Hill,France,Gold
136491190,Gail Gray,USA,Bronze
734500385,Theresa Dean,Mexico,Basic
884221403,Stephen Collier,Germany,Gold
277903372,Morgan Robinson,Italy,Platinum
982586784,Michael Ward,Spain,Basic
598391512,Paul Rogers,Mexico,Silver
920793210,Mr. Robert Mendoza MD,UK,Bronze
985795099,William Turner,USA,Gold
670003354,Joseph Strong,Mexico,Basic
161677223,Mr. Raymond Munoz,Germany,Silver
626644753,Jocelyn Donovan,Spain,Platinum
605177085,Erica Macias,Spain,Gold
932444476,Elizabeth White,Italy,Gold
284614547,Michael Parsons,Mexico,Silver
615205272,Wanda Martin,Brazil,Basic
296723682,Gloria Smith,Mexico,Basic
654538609,James Bailey,Mexico,Basic
956173035,Patricia Sherman,Italy,Silver
53925780,Mary Moore,Brazil,Platinum
964180090,Martin Terrell,Italy,Basic
878661452,Diane Gutierrez,UK,Bronze
905999611,Christopher Castro,Brazil,Gold
736354265,Molly Hunt,Spain,Platinum
245767409,Paul Deleon,Germany,Bronze
799567178,James Rivera,Brazil,Gold
345529729,Theresa Martinez,UK,Silver
650591392,Rebecca Brooks,Spain,Basic
227978821,David Stewart,Mexico,Silver
816499713,Taylor Hubbard,Italy,Gold
554266624,Matthew King,Germany,Basic
762894343,Lance Ferrell,Mexico,Basic
915071410,Danielle Bryan,USA,Basic
940717965,Tanya Ramirez,France,Gold
268888133,Rebecca Lewis,USA,Bronze
986728359,Jennifer Edwards,Italy,Silver
295181098,Robert Harper,Italy,Gold
543375317,Breanna Ferguson,Mexico,Silver
134007467,Austin Parker,USA,Basic
525830763,Jason Elliott,Brazil,Basic
935671611,Kelli Stewart,Brazil,Silver
376551835,Melissa Simon,Italy,Basic
961453389,Evan Russo,UK,Silver
740647637,Brenda Jones,Spain,Basic
416071728,Lisa Wright,USA,Basic
615457408,Gloria Cannon,France,Gold
696118868,Michael Decker,France,Silver
289926290,Norman Murray,Mexico,Bronze
929389318,Leslie Wilson,USA,Bronze
143071170,Dylan Bowman,Germany,Silver
10087862,Beth Carter,France,Basic
865454042,Kimberly Chavez,UK,Silver
762678303,Michael Ayala,UK,Bronze
405237434,Ashley Perez,Italy,Bronze
235300190,Thomas Phillips Jr.,Brazil,Bronze
560030686,Marcus Hamilton,Mexico,Silver
8889398,Renee Castro,Italy,Silver
638558411,David Price,UK,Basic
117076355,Joseph Wade,Brazil,Basic
297871629,Jordan Glenn,Italy,Gold
281404354,Ariana Trujillo,UK,Basic
556439758,David Lowery,France,Gold
865823687,Joshua Taylor,Mexico,Silver
731955923,Kristina Williams,Germany,Silver
704731001,Mark Suarez,Brazil,Platinum
279556835,Debra Sanchez,Mexico,Bronze
792060070,Ashley White,USA,Silver
615225883,Mackenzie Ward,France,Bronze
766974442,Anthony Thompson,France,Silver
686383997,Christopher Rojas,Brazil,Platinum
722413281,Travis Braun,Italy,Bronze
908762007,Denise Pruitt,Germany,Gold
942129111,Alexandria White,Germany,Basic
506497119,Erica Casey,Germany,Silver
779663220,Stuart Hill,Germany,Platinum
966928653,Anthony Hubbard,Italy,Silver
239642889,Craig Gutierrez,Italy,Basic
936693232,Ryan Gray,UK,Bronze
953241015,Steven Jones,Italy,Bronze
629751749,Kerry Hamilton,UK,Bronze
127466892,Katherine Wood,Brazil,Basic
682178315,Luis Garza,Spain,Bronze
209889819,Lisa Jones,Spain,Gold
410814203,Dr. Michael Bradley MD,UK,Bronze
936067146,Jerry Miller,Germany,Basic
216066828,Michelle Wilson,Italy,Bronze
612392447,James Watson,Brazil,Basic
926988445,Erin Garcia,Germany,Gold
524535947,Tony Sutton,Italy,Silver
190863614,Jonathan Jennings,Italy,Silver
6061082,Thomas Henry,Brazil,Basic
818325063,Brandon Gardner,Germany,Silver
171118413,Alan Wright,Brazil,Gold
838252824,Jeremiah Schneider,Spain,Basic
466694083,Lindsey Miller,Mexico,Bronze
513604642,Jamie Perkins,Mexico,Basic
574144707,Natasha Dillon,France,Silver
16115189,Michelle Cole,Italy,Gold
571193187,Patricia Carney,France,Basic
5427929,Brad Harrison,France,Basic
942655622,Haley Hardy,Italy,Bronze
111282113,Patrick Hanson,Mexico,Bronze
329688580,Timothy Taylor,Germany,Basic
50089708,Bonnie Mueller,UK,Platinum
490547144,Kenneth Villa,Italy,Bronze
738424573,April Ward,Germany,Bronze
968853460,Thomas Huynh,Brazil,Bronze
203320914,Xavier Ford,Germany,Platinum
986915551,Gary Castillo,Mexico,Basic
241863230,Jeffrey Stephens,Germany,Basic
24529192,Robert Pratt,Germany,Basic
764548641,Courtney Brown,USA,Bronze
688539531,Matthew Miles,UK,Gold
670085879,Amber Garza,USA,Silver
52497057,Dana Hanna,Spain,Silver
22197567,Lisa Morgan,USA,Silver
448509357,Colleen Hughes,Brazil,Bronze
588639985,Virginia Lambert,UK,Bronze
165418972,Steven Padilla,France,Silver
677791654,Christine Baker,USA,Bronze
711456933,Corey Mcbride,Spain,Silver
290885759,Mark Garcia,Germany,Bronze
965887950,Travis Williams,Spain,Bronze
664248135,Heather Copeland,Spain,Basic
843629710,Brooke Peterson,Spain,Bronze
654910715,Joshua Butler,France,Gold
893815061,Joshua Knox,France,Bronze
440972403,Tanya Johnson,UK,Basic
589559516,Alexandra Moran,Brazil,Platinum
739953322,Candace Howard,Brazil,Bronze
3939907,Regina Shaw,USA,Silver
974755033,James Stewart,Spain,Gold
719356830,Barbara White,Brazil,Basic
97725534,Michael Prince,Spain,Silver
109759822,Ethan Johnson,UK,Silver
491432899,Angela Kelley,UK,Basic
54773200,Sabrina Perkins,Spain,Gold
939601161,Gary Freeman,USA,Gold
387777550,Ivan Harris,Italy,Bronze
125447810,Juan Garrett,Spain,Gold
956943775,Jesse Oconnor,USA,Basic
149599901,Nicole Lewis,Germany,Bronze
961491718,Christopher Allen,Brazil,Platinum
289095021,Mackenzie Cohen,Spain,Bronze
368995726,Alexis Fuller,Germany,Basic
430765405,Anthony Kelly,Brazil,Basic
415158850,Kristin Anderson,Brazil,Gold
697693603,Kim Rivas,Germany,Basic
748506709,Wayne Mclaughlin,USA,Platinum
907613744,Richard Duran,Germany,Basic
979422280,Charles Morgan,Brazil,Gold
729419083,Steven Fuller,Brazil,Basic
408754288,Penny Miller,Italy,Silver
927183684,Christopher Mathews,Germany,Bronze
525117847,James Jones,Spain,Gold
474185010,Denise Zamora,USA,Basic
704272515,Katherine Young,Italy,Basic
933364679,Matthew Morgan,France,Platinum
720239897,Kevin Khan,Italy,Bronze
739993835,Reginald Smith,Spain,Bronze
781236611,Ashley White,France,Bronze
713653878,Andrew Townsend,Mexico,Basic
888380851,Alexis Romero,USA,Basic
169499484,Christina Gonzalez,Brazil,Gold
934527930,Frank Jones,Germany,Basic
528902980,Denise Mccormick,Italy,Basic
299668947,Jacqueline Weiss,USA,Bronze
592090113,Jennifer Ross PhD,Mexico,Bronze
253329335,Jeremiah Perez,Spain,Bronze
861347752,Patrick Mckinney,Brazil,Basic
536213213,Amber Carlson,Brazil,Bronze
535050562,Derek Myers,USA,Basic
443745150,Cathy Washington,USA,Silver
1182231,Daniel Roberts,Spain,Gold
665717221,Kelly Estrada,UK,Gold
604800000,Alexandra Peters,France,Silver
490849525,Justin Harmon,Italy,Bronze
59277565,Deborah Garcia,France,Gold
357452891,Dennis Salas,Brazil,Silver
391084550,Bridget Lewis,Brazil,Basic
816313588,Jeremy Thompson,France,Basic
382327572,Erika Murphy,UK,Bronze
402461715,Joshua Smith,Spain,Basic
177260482,Dawn Kaiser,Brazil,Basic
770718389,Richard Glass,Mexico,Basic
656897094,Alyssa Gutierrez,France,Basic
999812098,Jenna Boyd,Mexico,Basic
886358270,Austin Robinson,France,Silver
116712585,Lisa Pace,Mexico,Basic
680936769,Emily Petersen,Spain,Gold
484725630,Courtney Anderson,Brazil,Silver
542378026,Stephanie Moran,Germany,Platinum
5657489,Crystal Young,USA,Silver
465726604,Melissa Nguyen,Brazil,Platinum
839679870,Elizabeth Pollard,Germany,Silver
187455552,Karen Powell,Germany,Basic
707008664,Jeffrey Williams,Italy,Bronze
414028367,Erik Harvey,Mexico,Platinum
984451128,Joseph Lee,France,Basic
369141835,Elizabeth Hardy,UK,Bronze
144206913,Sarah Riddle,Germany,Bronze
752634610,Gary Guerra,UK,Gold
589202182,Dr. Matthew Curtis,Italy,Silver
595403676,Richard Rasmussen,France,Basic
671194841,Melissa Green,UK,Silver
990122121,Phillip Brown,Germany,Platinum
699024936,Eric Meyers,Germany,Bronze
746511804,Jason Jackson,Italy,Silver
817875967,Nicole Clark,Italy,Silver
626783470,Amanda Delgado,Mexico,Silver
960781306,Wendy Ryan,UK,Gold
454533911,Jesse Dean,USA,Bronze
28135757,Jennifer Sanchez,Mexico,Basic
720679947,Brent Hale,USA,Basic
806505027,Krystal Velazquez,Germany,Platinum
734784779,Steven Riddle,UK,Basic
67607238,Eric Clay,UK,Basic
582079105,Melissa Long,USA,Bronze
486969649,Amanda Brooks,Spain,Silver
726340529,John Cole,France,Silver
603659666,Ruth Rodriguez,Mexico,Basic
843143413,Steven Sanchez,UK,Silver
51444260,Austin Jones,Mexico,Bronze
847228305,Sean Weber,Italy,Platinum
58769665,Jonathan Werner,USA,Silver
219063243,Brian Nelson,Brazil,Gold
979701040,Mary Adams,Italy,Gold
587923535,Rebecca Armstrong,France,Gold
208766587,Chris Rogers,UK,Bronze
733999366,Brenda Johnson,Spain,Basic
187611097,Kelly Davis,Spain,Bronze
461106760,Joshua Schmidt,UK,Silver
140657875,Michelle Dillon,Germany,Silver
274821508,Willie Ramirez,USA,Bronze
763023079,Kathryn Ortiz MD,Germany,Basic
998106977,Julie Owens,Italy,Silver
831712117,Stephanie Brown,UK,Bronze
615907233,Katherine Stewart,Italy,Basic
760867290,Tiffany Nelson,Italy,Bronze
198427943,Shawn Owen,Spain,Gold
172122762,Michael Williams,Mexico,Bronze
434165776,Denise Thomas,Spain,Bronze
949540027,Nicole Phillips,France,Silver
356479984,Jessica Schneider,Italy,Basic
809157894,Elizabeth Cruz,Brazil,Platinum
885428681,Lauren Parker,USA,Basic
372522500,Audrey Hogan,Brazil,Basic
690626099,Suzanne Jones,France,Platinum
733883943,Ashley Griffin,Italy,Bronze
855920307,Kenneth West,Spain,Bronze
581075399,Michelle Montoya,UK,Basic
555982592,Scott Vaughn,Italy,Bronze
547250686,Robert Cunningham,Brazil,Bronze
319293546,Crystal Stuart,France,Bronze
89417749,James Dunn,Spain,Basic
831344435,John Silva,USA,Silver
227324885,Hannah Johnson,France,Gold
456491430,Christy Ryan,Spain,Basic
890862107,Andrew Jones,Mexico,Silver
78438788,Claire Wise,Germany,Basic
770731458,Gary Norris,Italy,Basic
79649475,Rebecca Hernandez,USA,Basic
271484159,Justin Crane,Spain,Silver
245432632,Ryan Smith,UK,Bronze
485392493,Todd Jackson,Mexico,Bronze
19136542,Angela Weber,Mexico,Silver
575274037,Sharon Moody,USA,Silver
664947575,Daniel Welch,Spain,Gold
629791817,Stephen Guerrero,USA,Silver
78942327,Thomas Davis,Italy,Platinum
114962171,Ryan Coleman,UK,Gold
324572858,Louis Owens,Spain,Basic
996026756,Christine Juarez,Brazil,Bronze
883747173,Katherine Allen,USA,Bronze
573806655,Candice Miller,France,Basic
420825069,Olivia Green,UK,Platinum
155699931,Megan Obrien,UK,Silver
982581394,Russell Archer,Italy,Platinum
12972445,John Davis,Germany,Basic
6400747,Jeff Williams,Mexico,Bronze
92404267,Melanie Lane,UK,Basic
797104919,Kevin Clark,Italy,Basic
973410695,Makayla Stevenson,Germany,Basic
238069279,Trevor Erickson,UK,Basic
195731649,Leslie Stevens,USA,Gold
590324397,Rebecca Anderson DVM,Brazil,Silver
79538388,Susan Andrews,UK,Silver
270173782,Dana Martinez,Spain,Basic
624409836,Diana Cross,Brazil,Platinum
384474399,Alexis Baker,Germany,Silver
252827731,Elizabeth Beard,Spain,Basic
75956719,Caleb Jones,France,Bronze
484877436,Glen Smith,Italy,Silver
329216558,Carl Butler,Germany,Silver
392371841,Daniel Lopez,Italy,Platinum
182075299,Veronica Lawrence,USA,Bronze
844596127,Scott Gross,France,Silver
689095145,Jennifer Brown,Mexico,Basic
386995156,Anna Walls,Germany,Silver
357013006,Ryan Hernandez,Brazil,Bronze
386195859,John Soto,UK,Bronze
117858154,Adam Anderson,Germany,Silver
89018583,Ernest Perez,UK,Gold
151325647,Carlos Watson,France,Basic
952695849,Kevin Martin,Spain,Silver
958890648,Diana Campos,USA,Gold
679203785,Melinda Keith,USA,Gold
622589989,Heather Williams,Mexico,Gold
229450041,Joshua Curry,USA,Silver
584545743,Doris Perry,Brazil,Silver
160593453,Anne Smith,Italy,Bronze
958173768,William Hancock,UK,Basic
539076911,Robert Brown,Spain,Bronze
540198004,Mario Fisher,USA,Silver
911513561,Amanda Harris,Germany,Gold
151721880,Ethan Kemp,Brazil,Basic
609121468,Matthew White,Germany,Silver
520157832,Mr. Tony Page,Italy,Basic
818624738,Walter Mann,Brazil,Basic
284851293,Sergio Smith,Italy,Basic
718888322,Sonya Rich,France,Bronze
850824193,Joann Morris,Italy,Bronze
986589704,Susan Tapia,Brazil,Gold
43847338,Tristan Callahan,Italy,Basic
560819889,Sharon Rodriguez,UK,Gold
283733476,Hannah Woods,Germany,Bronze
407431167,Debra Mercer,Italy,Silver
965463486,Joseph Richardson,Spain,Bronze
405079950,Frank Richards,France,Bronze
379921345,Ashley Massey,Italy,Bronze
518661767,Charles Cox,USA,Bronze
150216081,Monique Jones MD,Brazil,Basic
83772849,Mary Barrett,UK,Basic
201688440,Ryan Robertson,Germany,Bronze
771197919,Jason Wolfe,Spain,Silver
446188049,Karen Adams,Italy,Silver
518024564,Kerri Brown,Brazil,Bronze
635356903,Amy Combs,Germany,Silver
442199665,Jonathon Snyder,USA,Basic
138315592,Eric Tucker,Germany,Basic
551446037,Kristina Rubio,USA,Gold
158695200,Joshua Romero,USA,Basic
991469789,Harold Ortiz,Germany,Bronze
436355406,Julie Smith,USA,Gold
782656471,Roberta Haynes,UK,Platinum
233565413,Jesus Johnson,Brazil,Silver
507176343,Charles Cabrera,Brazil,Basic
892596102,Heather Robinson,Mexico,Silver
854212504,Hayden Guzman,Germany,Silver
549472597,Rhonda Martin,UK,Basic
737147907,Monique Paul,Italy,Platinum
641522822,Patricia Rodriguez,Spain,Basic
414886549,Justin Ellis,Germany,Basic
218270101,Gregory Clark,Mexico,Gold
651162509,Lisa Dyer,Spain,Basic
969094454,Devin Anderson,USA,Gold
571618563,Daniel Melton,Spain,Basic
709017427,Stacy Thomas,Germany,Platinum
580053918,Jennifer Johnston,USA,Gold
833010779,Kayla Sanders,Mexico,Bronze
398689759,Norma Copeland,USA,Silver
461588284,Mary Fernandez,France,Platinum
518676106,Frederick Lee,Mexico,Bronze
864955258,Ronald Harmon,Spain,Bronze
274286650,Brandy Chandler,Brazil,Gold
978196709,Kimberly Lee,Spain,Basic
942420660,Kristy Russell,Mexico,Basic
6872776,Stephanie Bryant,USA,Silver
127517500,Barry Ramirez,USA,Bronze
221566645,David Liu,Italy,Bronze
115442861,Kevin Wood,Germany,Bronze
629536453,Laura Mcdonald,UK,Basic
576638242,Victoria Williams,Mexico,Silver
658001875,Christopher Hanson,UK,Platinum
427763137,Pamela Pennington,France,Bronze
842586401,Joe Glenn,Brazil,Basic
601322425,David Anderson,Brazil,Basic
330266242,Kimberly Brooks,Italy,Gold
428488567,Mark Williams,Germany,Gold
708899575,Harry Lee,Spain,Silver
480527597,Nicole Chen,Germany,Basic
546829727,Robert Schroeder,Mexico,Gold
860910144,Nicholas Soto,USA,Basic
683767320,Benjamin Peters,USA,Gold
884963824,Rebecca Smith,Germany,Bronze
645508634,Kenneth Glover,Mexico,Basic
283492880,Jacqueline Lewis,France,Bronze
654939761,Katherine Ortiz,USA,Silver
431189140,Nicole Stewart,UK,Silver
642531280,Melissa Charles,USA,Platinum
881713897,David Thomas,Germany,Silver
472342650,Charles Floyd,USA,Basic
706324063,Mario Colon,UK,Basic
842770040,Andrew Marshall,France,Silver
724728171,Anthony Kaiser,USA,Bronze
704321425,Paula Guzman,USA,Platinum
94246752,Mitchell Cruz,UK,Gold
380167941,Manuel Anderson,Mexico,Bronze
216081636,Tracey Lopez,USA,Silver
74677125,Patricia Foley,Spain,Bronze
780685499,Jean Collins,Italy,Bronze
876652436,Sabrina Good,UK,Basic
209869838,Matthew Miller,Brazil,Platinum
618301394,Lauren Ramos,USA,Basic
438157475,Mr. Tony Singleton,Spain,Silver
541273782,Brendan Thomas,UK,Bronze
126637455,Pamela Ross,UK,Gold
874110318,Rebecca Perkins,UK,Silver
405886868,Hannah Fuentes,Brazil,Gold
814330750,Gabriela Wood,Italy,Platinum
493684748,Zachary Short DVM,Brazil,Gold
926590448,Wendy Powell,USA,Bronze
277831869,Richard Lee,Spain,Bronze
847812945,Justin Walton,France,Silver
247885603,Megan Parker,Italy,Bronze
380134231,Kevin Molina,USA,Silver
283769582,Elaine Johnson,France,Basic
429348505,Samantha Hicks,Italy,Basic
192647610,Dylan Byrd,Brazil,Bronze
235683594,Christopher Hall,UK,Basic
802179178,Madison Jones,France,Bronze
215390318,Meredith Contreras,France,Silver
938100120,Lori Chen,UK,Basic
218718930,Leslie Miller,France,Gold
383281482,John Rich,Germany,Gold
129718546,Joshua Molina,Spain,Silver
713346179,Tommy Mendez,Brazil,Silver
821600973,Darren Clark,USA,Gold
399569245,Eric Terry,Italy,Bronze
946952849,Mary Barker,UK,Bronze
821620417,Stephanie Mcclure,UK,Bronze
806488247,Scott Cox,Germany,Basic
859209543,Patricia Smith,Mexico,Bronze
581645164,Linda Mcclain,USA,Bronze
423750321,Robert Townsend,Germany,Bronze
130244346,Joseph Fitzgerald,Brazil,Bronze
10039413,Joseph Bush,USA,Silver
408407714,Lauren Flores,Spain,Bronze
658965465,Linda Robertson,UK,Basic
283232003,Matthew Jones,France,Basic
659293983,Jennifer Smith,Italy,Bronze
536550230,Christine Flores,Mexico,Basic
753384450,Howard Lewis,Italy,Bronze
431133026,Charlene Hamilton,UK,Bronze
614546516,Maria Dixon,Germany,Platinum
737599683,Amy Maldonado,France,Gold
774969707,Joshua Myers,UK,Gold
597291839,Jon Brooks,Mexico,Gold
211521278,Jacob Riley,Germany,Gold
794003451,Deborah Robinson,Germany,Bronze
11460711,Randall Johnson,Germany,Bronze
145387866,Gregory Shaw,Italy,Gold
323159250,Sean Rice,UK,Silver
610707672,Jason Dalton,USA,Bronze
742465088,Travis Allen,Germany,Basic
874830502,Alyssa Wright,UK,Bronze
677309403,Rachel Steele,Spain,Bronze
360334721,Troy Alvarez,UK,Bronze
602671267,Timothy Jordan,UK,Bronze
443124908,Kayla King,Spain,Bronze
730699746,Jessica Luna,France,Silver
698787747,Cheryl Cardenas,Germany,Platinum
306596297,Crystal Brown,Italy,Bronze
549085639,Meredith Walker,Brazil,Gold
480887555,Adam Smith,Spain,Bronze
308652347,Mr. Jon Aguilar,Brazil,Silver
156529715,Jeff Brock,Germany,Silver
998040864,Jenny Valenzuela,Italy,Bronze
658463001,Richard Yu,Mexico,Gold
77605123,Amanda West,Spain,Basic
246047145,Anna Cobb,Italy,Bronze
313841502,Brandon Bullock,UK,Silver
425616925,Lisa Price,UK,Gold
839564480,Daniel Wright,Italy,Silver
560350437,Kevin Adams,Brazil,Bronze
198446299,Monique Smith,USA,Basic
252929030,Brandon Davis,UK,Platinum
753367594,Allison Bonilla DDS,Spain,Basic
427324454,Stacey Hernandez,Spain,Basic
944487251,Shelby Adams,Brazil,Bronze
29309105,George Murray,Mexico,Bronze
90390303,Bryan Shields,Spain,Basic
167724578,Christopher Jones,Spain,Silver
951767585,Tina Grimes,Mexico,Bronze
266639987,Kristin Mcgrath,UK,Bronze
136733540,Robert Lutz,Germany,Bronze
184188932,Carrie Green,USA,Basic
384155363,Allison Rogers,Italy,Gold
502645174,Dominique Huff,UK,Bronze
146078524,Mr. Tyler Lynn DDS,Germany,Silver
491209766,Andrea Mendez,Mexico,Bronze
687688228,Jason Forbes,UK,Platinum
518169553,Debra Thomas,France,Gold
475443895,Christy Lindsey DVM,UK,Bronze
279965689,George Giles,Germany,Bronze
1099158,Felicia Hamilton,Germany,Bronze
504797467,Matthew Johnson,USA,Silver
529207587,Stephanie Odonnell,Brazil,Basic
823345794,Patty Brown,Mexico,Gold
642027901,Dan Taylor,France,Gold
589638365,Katrina Miller,Italy,Basic
948214305,Dana Diaz,Mexico,Bronze
176309282,George Bishop,Mexico,Gold
237859315,Tony Dunn,UK,Basic
672435478,Derek Cruz,France,Bronze
859949509,Tina Wilson,UK,Basic
798711678,Robert Maddox,UK,Bronze
917419348,Tracey Jackson,Spain,Basic
311950586,David Harrison,Spain,Silver
664281908,Lindsey Martinez,Brazil,Basic
669676781,James Mcintyre,Brazil,Basic
21825650,Jamie Nguyen,Germany,Basic
575420474,Xavier Clayton,USA,Basic
110815321,Julie Holmes,UK,Basic
768935795,Brandon Wolf,Brazil,Silver
250978373,Eileen Johnston,Spain,Basic
530977010,Michael Berry,France,Bronze
335552915,Richard Hayes,Brazil,Platinum
498877404,Michelle Olson,USA,Bronze
906750942,Frank Miranda,Germany,Basic
833850970,Karen Hunter,Mexico,Basic
505816257,Diana Duran,Germany,Basic
904595929,Christopher Perry,UK,Gold
